open,high,low,close,volume,vwap,timestamp,transactions,otc,ny_timestamp
233.06,233.08,232.96,232.985,152901.0,233.0186,1756410660000,2120,,2025-08-28 15:51:00-04:00
232.9854,233.09,232.94,233.0782,150602.0,233.0114,1756410720000,2198,,2025-08-28 15:52:00-04:00
233.07,233.17,233.01,233.115,153159.0,233.105,1756410780000,2199,,2025-08-28 15:53:00-04:00
233.115,233.304,233.085,233.28,262080.0,233.2156,1756410840000,2952,,2025-08-28 15:54:00-04:00
233.27,233.27,232.76,232.945,449339.0,232.8932,1756410900000,5273,,2025-08-28 15:55:00-04:00
232.945,232.9475,232.82,232.885,221993.0,232.8762,1756410960000,3035,,2025-08-28 15:56:00-04:00
232.89,232.9499,232.78,232.79,272357.0,232.8691,1756411020000,3679,,2025-08-28 15:57:00-04:00
232.79,232.82,232.7,232.7201,451802.0,232.7622,1756411080000,5124,,2025-08-28 15:58:00-04:00
232.72,232.77,232.48,232.49,1126450.0,232.6058,1756411140000,11836,,2025-08-28 15:59:00-04:00
232.56,232.65,232.4,232.65,489673.0,232.56,1756411200000,107,,2025-08-28 16:00:00-04:00
232.56,232.56,232.4,232.54,3124.0,232.5015,1756411260000,134,,2025-08-28 16:01:00-04:00
232.4,232.56,232.4,232.47,1013.0,232.4627,1756411320000,33,,2025-08-28 16:02:00-04:00
232.53,232.62,232.53,232.56,12322.0,232.5702,1756411380000,86,,2025-08-28 16:03:00-04:00
232.56,232.75,232.55,232.75,3770.0,232.6206,1756411440000,138,,2025-08-28 16:04:00-04:00
232.56,232.64,232.5317,232.5317,2837.0,232.5884,1756411500000,57,,2025-08-28 16:05:00-04:00
232.5304,232.7,232.5304,232.56,19830.0,232.5661,1756411560000,62,,2025-08-28 16:06:00-04:00
232.63,232.6971,232.63,232.6959,648.0,232.6774,1756411620000,21,,2025-08-28 16:07:00-04:00
232.66,232.6997,232.55,232.55,1099.0,232.6163,1756411680000,30,,2025-08-28 16:08:00-04:00
232.56,232.56,232.4,232.4,1659.0,232.48,1756411740000,32,,2025-08-28 16:09:00-04:00
232.55,232.65,232.46,232.46,385.0,232.5498,1756411800000,17,,2025-08-28 16:10:00-04:00
232.56,232.56,232.46,232.46,1368.0,232.5011,1756411860000,39,,2025-08-28 16:11:00-04:00
232.49,232.56,232.49,232.511,52328.0,232.5595,1756411980000,28,,2025-08-28 16:13:00-04:00
232.51,232.55,232.51,232.51,1767.0,232.5176,1756412040000,40,,2025-08-28 16:14:00-04:00
232.52,232.5499,232.46,232.49,1620.0,232.5137,1756412100000,41,,2025-08-28 16:15:00-04:00
232.44,232.46,232.44,232.46,1524.0,232.4456,1756412160000,23,,2025-08-28 16:16:00-04:00
232.48,232.5,232.46,232.46,1785.0,232.4857,1756412220000,28,,2025-08-28 16:17:00-04:00
232.46,232.4984,232.45,232.4984,864.0,232.4652,1756412340000,17,,2025-08-28 16:19:00-04:00
232.41,232.41,232.41,232.41,271.0,232.4251,1756412400000,20,,2025-08-28 16:20:00-04:00
232.42,232.42,232.42,232.42,258.0,232.4209,1756412460000,12,,2025-08-28 16:21:00-04:00
232.41,232.41,232.1784,232.1784,2208.0,232.3416,1756412520000,53,,2025-08-28 16:22:00-04:00
232.36,232.36,232.301,232.301,1727.0,232.3448,1756412640000,27,,2025-08-28 16:24:00-04:00
232.4,232.4,232.4,232.4,247.0,232.3941,1756412700000,16,,2025-08-28 16:25:00-04:00
232.4,232.4,232.4,232.4,380.0,232.4014,1756412760000,13,,2025-08-28 16:26:00-04:00
232.38,232.38,232.38,232.38,204.0,232.3868,1756412820000,13,,2025-08-28 16:27:00-04:00
232.45,232.45,232.42,232.42,432.0,232.4299,1756412880000,25,,2025-08-28 16:28:00-04:00
232.3701,232.3701,232.3701,232.3701,443.0,232.388,1756412940000,15,,2025-08-28 16:29:00-04:00
232.37,232.37,232.37,232.37,589.0,232.3779,1756413000000,24,,2025-08-28 16:30:00-04:00
232.48,232.55,232.48,232.55,868.0,232.4955,1756413060000,38,,2025-08-28 16:31:00-04:00
232.5589,232.5589,232.5589,232.5589,275.0,232.5389,1756413180000,10,,2025-08-28 16:33:00-04:00
232.292,232.292,232.292,232.292,1106.0,232.3025,1756413360000,4,,2025-08-28 16:36:00-04:00
232.5384,232.56,232.528,232.528,804.0,232.5105,1756413480000,19,,2025-08-28 16:38:00-04:00
232.46,232.46,232.46,232.46,271.0,232.4811,1756413600000,23,,2025-08-28 16:40:00-04:00
232.4539,232.4539,232.42,232.42,558.0,232.4254,1756413660000,28,,2025-08-28 16:41:00-04:00
232.4,232.4,232.4,232.4,571.0,232.3976,1756413720000,20,,2025-08-28 16:42:00-04:00
232.4017,232.44,232.4017,232.44,721.0,232.4231,1756413900000,21,,2025-08-28 16:45:00-04:00
232.4705,232.4705,232.25,232.25,1024.0,232.3036,1756413960000,24,,2025-08-28 16:46:00-04:00
232.56,232.56,232.56,232.56,14134.0,232.5589,1756414200000,14,,2025-08-28 16:50:00-04:00
232.4,232.4,232.39,232.39,372.0,232.3994,1756414260000,13,,2025-08-28 16:51:00-04:00
232.38,232.38,232.3066,232.3066,242.0,232.3498,1756414320000,14,,2025-08-28 16:52:00-04:00
232.4,232.4,232.39,232.4,1625.0,232.3938,1756414440000,41,,2025-08-28 16:54:00-04:00
232.39,232.55,232.39,232.55,4052.0,232.4518,1756414500000,58,,2025-08-28 16:55:00-04:00
232.41,232.41,232.39,232.39,1066.0,232.3995,1756414560000,28,,2025-08-28 16:56:00-04:00
232.5,232.5,232.5,232.5,514.0,232.4962,1756414620000,14,,2025-08-28 16:57:00-04:00
232.49,232.5,232.49,232.5,1879.0,232.4971,1756414800000,43,,2025-08-28 17:00:00-04:00
232.52,232.52,232.52,232.52,230.0,232.5173,1756414860000,11,,2025-08-28 17:01:00-04:00
232.51,232.51,232.51,232.51,160.0,232.5083,1756414980000,8,,2025-08-28 17:03:00-04:00
232.52,232.55,232.52,232.55,733.0,232.5373,1756415040000,24,,2025-08-28 17:04:00-04:00
232.5591,232.5591,232.5,232.5,347.0,232.5234,1756415100000,9,,2025-08-28 17:05:00-04:00
232.55,232.55,232.55,232.55,139.0,232.5479,1756415220000,21,,2025-08-28 17:07:00-04:00
232.54,232.54,232.54,232.54,358.0,232.5324,1756415280000,21,,2025-08-28 17:08:00-04:00
232.51,232.53,232.51,232.53,491.0,232.5139,1756415340000,11,,2025-08-28 17:09:00-04:00
232.55,232.55,232.55,232.55,527.0,232.5475,1756415460000,15,,2025-08-28 17:11:00-04:00
232.56,232.56,232.56,232.56,504.0,232.5583,1756415520000,9,,2025-08-28 17:12:00-04:00
232.5,232.5,232.5,232.5,234.0,232.5027,1756415580000,7,,2025-08-28 17:13:00-04:00
232.51,232.51,232.51,232.51,451.0,232.5029,1756415640000,25,,2025-08-28 17:14:00-04:00
232.51,232.51,232.51,232.51,515.0,232.5065,1756415760000,13,,2025-08-28 17:16:00-04:00
232.5017,232.5017,232.5017,232.5017,561.0,232.5061,1756415820000,9,,2025-08-28 17:17:00-04:00
232.5,232.5001,232.5,232.5001,1400.0,232.4985,1756415880000,45,,2025-08-28 17:18:00-04:00
232.51,232.51,232.51,232.51,684.0,232.506,1756416000000,28,,2025-08-28 17:20:00-04:00
232.54,232.54,232.54,232.54,238.0,232.5302,1756416060000,11,,2025-08-28 17:21:00-04:00
232.5,232.5001,232.5,232.5001,470.0,232.6168,1756416240000,29,,2025-08-28 17:24:00-04:00
232.55,232.55,232.55,232.55,245.0,232.5209,1756416420000,9,,2025-08-28 17:27:00-04:00
232.55,232.55,232.5,232.5,510.0,232.5249,1756416480000,17,,2025-08-28 17:28:00-04:00
232.45,232.45,232.45,232.45,223.0,232.424,1756416780000,7,,2025-08-28 17:33:00-04:00
232.41,232.41,232.41,232.41,332.0,232.4297,1756416900000,7,,2025-08-28 17:35:00-04:00
232.5267,232.5267,232.5267,232.5267,605.0,228.4781,1756417020000,22,,2025-08-28 17:37:00-04:00
232.55,232.56,232.53,232.55,4729.0,232.5467,1756417140000,40,,2025-08-28 17:39:00-04:00
232.55,232.67,232.55,232.67,3517.0,232.579,1756417200000,81,,2025-08-28 17:40:00-04:00
232.67,232.67,232.51,232.51,5316.0,232.655,1756417260000,23,,2025-08-28 17:41:00-04:00
232.4613,232.5,232.4613,232.5,316.0,232.4891,1756417320000,5,,2025-08-28 17:42:00-04:00
232.56,232.57,232.56,232.57,388.0,232.5488,1756417380000,15,,2025-08-28 17:43:00-04:00
232.58,232.648,232.58,232.648,763.0,232.6241,1756417800000,14,,2025-08-28 17:50:00-04:00
232.5,232.5,232.5,232.5,204.0,231.4374,1756417920000,17,,2025-08-28 17:52:00-04:00
232.462,232.6319,232.462,232.6319,751.0,229.5625,1756418100000,19,,2025-08-28 17:55:00-04:00
232.57,232.57,232.57,232.57,440.0,229.8188,1756418160000,18,,2025-08-28 17:56:00-04:00
232.58,232.58,232.58,232.58,539.0,232.5757,1756418280000,16,,2025-08-28 17:58:00-04:00
232.55,232.55,232.52,232.52,215.0,232.5338,1756418340000,11,,2025-08-28 17:59:00-04:00
232.6,232.6,232.6,232.6,298.0,232.773,1756418400000,23,,2025-08-28 18:00:00-04:00
232.56,232.56,232.56,232.56,355.0,232.5615,1756418640000,8,,2025-08-28 18:04:00-04:00
232.63,232.63,232.6228,232.6228,1172.0,232.6183,1756418700000,23,,2025-08-28 18:05:00-04:00
232.55,232.55,232.55,232.55,178.0,232.5528,1756418880000,6,,2025-08-28 18:08:00-04:00
232.6283,232.6283,232.6283,232.6283,334.0,232.5678,1756418940000,13,,2025-08-28 18:09:00-04:00
232.56,232.56,232.56,232.56,921.0,232.5599,1756419000000,15,,2025-08-28 18:10:00-04:00
232.61,232.61,232.61,232.61,132.0,232.6075,1756419060000,6,,2025-08-28 18:11:00-04:00
232.55,232.55,232.55,232.55,483.0,232.544,1756419180000,31,,2025-08-28 18:13:00-04:00
232.51,232.51,232.5,232.5,924.0,232.5037,1756419240000,19,,2025-08-28 18:14:00-04:00
232.46,232.56,232.46,232.56,572.0,232.4819,1756419420000,8,,2025-08-28 18:17:00-04:00
232.45,232.45,232.45,232.45,135.0,232.4505,1756419480000,4,,2025-08-28 18:18:00-04:00
232.45,232.45,232.45,232.45,291.0,232.4584,1756419540000,15,,2025-08-28 18:19:00-04:00
232.46,232.46,232.46,232.46,159.0,232.4938,1756419660000,9,,2025-08-28 18:21:00-04:00
232.49,232.5,232.49,232.5,466.0,232.504,1756419780000,13,,2025-08-28 18:23:00-04:00
232.54,232.54,232.54,232.54,445.0,232.5353,1756420020000,15,,2025-08-28 18:27:00-04:00
232.55,232.55,232.55,232.55,194.0,232.5268,1756420080000,5,,2025-08-28 18:28:00-04:00
232.45,232.45,232.45,232.45,796.0,232.4495,1756420140000,10,,2025-08-28 18:29:00-04:00
232.4,232.4,232.4,232.4,145.0,232.4098,1756420380000,10,,2025-08-28 18:33:00-04:00
232.53,232.54,232.42,232.42,831.0,232.4918,1756420500000,28,,2025-08-28 18:35:00-04:00
232.55,232.55,232.55,232.55,531.0,232.5457,1756420560000,9,,2025-08-28 18:36:00-04:00
232.47,232.47,232.47,232.47,305.0,232.4815,1756420680000,8,,2025-08-28 18:38:00-04:00
232.39,232.39,232.34,232.34,550.0,232.3701,1756420980000,16,,2025-08-28 18:43:00-04:00
232.37,232.54,232.37,232.37,313.0,232.4296,1756421220000,5,,2025-08-28 18:47:00-04:00
232.52,232.5399,232.52,232.5383,817.0,232.5165,1756421640000,25,,2025-08-28 18:54:00-04:00
232.54,232.54,232.52,232.54,2584.0,232.5337,1756421700000,19,,2025-08-28 18:55:00-04:00
232.42,232.42,232.42,232.42,173.0,232.4212,1756421880000,16,,2025-08-28 18:58:00-04:00
232.47,232.47,232.47,232.47,293.0,232.4735,1756422060000,8,,2025-08-28 19:01:00-04:00
232.49,232.49,232.49,232.49,212.0,232.4555,1756422240000,16,,2025-08-28 19:04:00-04:00
232.41,232.47,232.41,232.46,1411.0,232.4523,1756422420000,16,,2025-08-28 19:07:00-04:00
232.52,232.52,232.45,232.45,338.0,232.4665,1756422960000,9,,2025-08-28 19:16:00-04:00
232.52,232.52,232.52,232.52,143.0,232.4969,1756423080000,6,,2025-08-28 19:18:00-04:00
232.45,232.45,232.45,232.45,267.0,232.4498,1756423440000,9,,2025-08-28 19:24:00-04:00
232.45,232.45,232.45,232.45,352.0,232.4464,1756423620000,10,,2025-08-28 19:27:00-04:00
232.44,232.44,232.4259,232.43,573.0,232.4342,1756423740000,12,,2025-08-28 19:29:00-04:00
232.43,232.43,232.43,232.43,348.0,232.4308,1756423800000,8,,2025-08-28 19:30:00-04:00
232.43,232.43,232.43,232.43,133.0,232.4283,1756424160000,5,,2025-08-28 19:36:00-04:00
232.45,232.45,232.45,232.45,355.0,232.4475,1756424340000,17,,2025-08-28 19:39:00-04:00
232.4527,232.4527,232.4527,232.4527,568.0,232.4537,1756424700000,3,,2025-08-28 19:45:00-04:00
232.4578,232.4578,232.45,232.45,548.0,232.457,1756424760000,7,,2025-08-28 19:46:00-04:00
232.47,232.47,232.4699,232.4699,437.0,232.4607,1756425000000,7,,2025-08-28 19:50:00-04:00
232.47,232.48,232.47,232.48,1108.0,232.4768,1756425060000,7,,2025-08-28 19:51:00-04:00
232.4505,232.4505,232.4505,232.4505,524.0,232.457,1756425120000,5,,2025-08-28 19:52:00-04:00
232.46,232.4999,232.45,232.4999,2105.0,232.4624,1756425180000,5,,2025-08-28 19:53:00-04:00
232.49,232.49,232.49,232.49,317.0,232.4749,1756425240000,16,,2025-08-28 19:54:00-04:00
232.49,232.55,232.49,232.55,3805.0,232.5277,1756425300000,43,,2025-08-28 19:55:00-04:00
232.56,232.56,232.56,232.56,450.0,232.5454,1756425360000,8,,2025-08-28 19:56:00-04:00
232.52,232.52,232.52,232.52,148.0,232.5248,1756425420000,7,,2025-08-28 19:57:00-04:00
232.5598,232.56,232.53,232.56,591.0,232.5489,1756425540000,13,,2025-08-28 19:59:00-04:00
